,author,date,stars,review_body
230,Roberta D.,2014-05-27,4.0,"Wow. SO much variance on the reviews, I'm glad I didn't see them before e stopped there...twice.
I'm guessing some diners may have had service issues in the  past, or that some folks may not realize that it's a small place and so can't always accommodate groups of walk-ins,  but from what we could tell in out two meals there over a busy holiday weekend, there certainly are no problems now. 
We had  Saturday lunch with the BEST chicken sandwich and BLT we have ever had in our  lives. Hands down. Rick the chef came over and chatted for a few minutes during a slow minute. Service was great. 
Sunday brunch, very busy, no wait for an inside  table (unlike other San Franciscans, we HATE the sun and always sit inside) but a long wait for food which we were warned about. If we'd been super anxious for our meal we would have left with no hard feelings. However - the reason this is not a 5 star review is that, if I have to wait 1/2 hr for my food, AND you are out of bread so you can;t offer me a snack to tide me over, I would hope you would comp our coffees. Not a huge gesture either way but it would have been much appreciated. 
Once the food came - we ate some of the best french toast - big thick eggy slices of Cinnamon bread - and lamb hash which neither of us had had before and was also excellent. 

Service was also great. 

This is a small place with big dreams and big ideas of how food should be. Not crazy expensive either. THIS is the kind of place we should all support, tourist and local alike."
231,Robin F.,2016-01-02,4.0,"Deeeelish! Great food, so fresh and wonderful service."
232,Jeanna H.,2015-05-26,5.0,Amazing food and excellent service. The dishes were unique and tasted heavenly. The wine service was knowledgable and satisfying. The chef even came out for a chat. A fabulous night!
233,Chris M.,2015-07-06,3.0,"Well it was a mixed bag. Went in on the recommendation of a local without reservations.
It was early and we were seated right away.  Ordered wine but they were out of Zinfandel. The Charbono was excellent however. Wife got the Halibut and I got the Lamb/pasta dish. Halibut was very good and properly cooked. The lamb was ground lamb and not seasoned very well. If it is ground lamb at least let me know in the description. It tasted like it had been reheated several times. For $26 I expect much better. Dessert was good, service was good. Get rid of the ground lamb. A stewed lamb ragout with some seasoning would work. Not bad but not great."
234,Lisa H.,2015-06-27,5.0,"Amazing! Our waiter (with his sugar skull tattoo) had the best recommendations! Had the Lobster, halibut, and lamb- were all superb! Please try the Cheesecake! Our first time in Calistoga. Thank you so much for a great evening.  Everyone was so very friendly. We will be back for sure."
235,Heather C.,2015-06-26,4.0,"Super cute, great food, limited choices. We had the lamb salad and it was delicious! Great if you don't care for a lot of options. We prefer a few more options."
236,Anne S.,2016-08-08,5.0,"This restaurant is one of the gems of Calistoga.  The owner is also the chef and obviously takes pride in his work. The menu ranges from french influence to California cuisine with ingredients that are local and fresh from the fields.  I am completely addicted to his house cured salmon, in any form - my husband switches between the beef and the rabbit, guests we have taken to Calistoga Kitchen have always been blown away by the food.  I love this place!!"
237,Kymberley T.,2015-05-24,2.0,Disappointed we ordered an my friend got the wrong  meal..an the wait was ridiculous..I ordered steak an eggs an was extremely bland..no flavor no steak sauce.probably not come back.
238,Cynthia F.,2014-05-18,5.0,"There are many great restaurants in Napa Valley, but this one is definitely on the top of my list.  The food, the service, and lovely atmosphere have always been consistent.  It comes highly recommended by many locals and rightfully so."
239,Ken N.,2014-11-22,4.0,"Very nice people here; the chef/owner Rick, is dynamite. Every dish we had was excellent in every way. Great balances of flavors, and ingredients. 'The kitchen has chops', and we agree 100%. The place to come in Calistoga."
240,Andrano C.,2014-12-13,5.0,Amazing! Went with the wild boar which was perfection.  Crab salad was just the right mix.  Finished off with chocolate cake. The chef even came out afterwards to thank us for coming in.
241,Lisa L.,2014-10-04,5.0,"We made a reservation a few days before for a Friday night. We loved the setting, the waitress was super friendly and helpful. We got a bottle of wine and didn't once touch the bottle because the waitress was so attentive. I got the chicken breast on polenta with Brussels sprouts. It was delicious. My husband had the salmon with risotto and loved it. The overall experience was fabulous."
242,Jonathan R.,2015-10-10,1.0,"I can't review on the food which is unfortunate, but I can review on the hospitality. I made a reservation on open table, I asked for a patio table. I received a response saying please let us know if you want a patio table and we may be able to accommodate you.....I already asked for a patio table.....I then received a very cold reservation conformation call which seemed to inconvenience the host and she seemed a little rude. Ok, bad days happen. We had a family emergency (death) and had to leave town early. We called and stated ""we apologize, we have a family emergency and have to cancel our reservation"" we were met with ""wait, what did you say?"" We responded with ""I have to cancel our reservation"" answered with ""ok fine, you're name? Bye."" I don't know what planet these people think they're on, maybe near the top of Calistoga, but being from the SF bay we know real top notch restaurants and hospitality and this was terrible."
243,K F.,2014-11-30,5.0,"The most awesome crab omelette, lamb hash, pork chop &amp; eggs and rabbit stew!  Such a beautiful, quaint restaurant with excellent service!  Coming back again!"
244,Emily B.,2012-06-24,5.0,"We stopped by here for breakfast after a weekend of camping at Boggs Mountain Demonstration State Forest (which has awesome mountain biking, by the way). 

We ordered the wild mushroom, spinach and goat cheese omelet and the french toast with berries. The omelet was on the smaller size, but who needs a 5 egg omelet anyway? They totally skimped on the country potatoes, which was unfortunate because they were really tasty. The lack of potatoes were forgotten after the first bite of the omelet -- perfectly cooked (not dry!) with PLENTY of fillings. Seriously, it was perfect. The french toast was equally delicious, made with thickly sliced walnut bread, and the berries were nice and ripe. We pretty much licked our plates clean.

The sun-soaked patio, and friendly service, made me want to stay all day drinking mimosas.

Remember to bring cash, or your checkbook. No cards!"
245,Dave H.,2015-05-01,1.0,"Lovely Friday afternoon. Wife and I were seated at nice street-side table in the courtyard. And then ignored. After two other tables were occupied and served we complained to an apologetic manager. After the third table was occupied and served we left. NOTE: no wait person or server even acknowledged us. Walked  over to the Calistoga Hotel dined on fresh oysters, turkey brie sandwich and a wonderful Thai soup. We're not given to up-and-leaving but have no regrets here"
246,Michael S.,2015-08-23,2.0,This is the first review I have ever written on yelp. I am doing so because I was disappointed here. The food was really good. I had the baby back ribs with slaw and mac and cheese. My wife had the huevos rancheros. Both were really excellent. The problem was the service. I know it's high season and a beautiful Sunday and busy but it seemed we were constantly waiting for something. To start we were never told the specials. We overheard another waitress telling others the specials. I ate most of my meal without a drink. I had finished my iced tea waiting to order. Then when the waitress did come find out I needed a refill I had to wait for awhile again as she took care of other tables only to come back and say they were out of iced tea. So she offered me a lemonade or an orange juice. Here is the crazy part ( to me ) I said I'll have a lemonade please. Then she comes back puts a glass on the table and says we found some iced tea so we made you an Arnold Palmer. Wait no one asked me if that was ok. I wanted a lemonade at that point. I didn't ask for an Arnold Palmer. I drank it because I didn't want to wait any longer. To top all that off the bathroom was out of paper towels so you were on your own to dry off after washing your hands. I used a toilet seat protector. For the prices here I expected better. I mean this isn't McDonald's.
247,Michelle L.,2013-10-19,1.0,"We just had lunch here this afternoon and wish we went to another place. They get one star for having a nice, dog friendly patio. Our grumpy, petite, dark hair waitress could not give us a smile, information about anything on the menu or more than one word responses. We decided to play it safe and ordered burgers and salads. We requested med-rare but got well done. Our $12 blue cheese and pear salad salad had NO cheese in it and only two tiny slivers of pear AND so much salt on it that it was actually inedible.  POOR SERVICE. BAD FOOD. We are wine country locals and we really wanted to like it but, there are so many other amazing options...we wont be back."
248,Tamara C.,2015-04-25,5.0,"Food, service, ambience were all excellent. I had lamb stew and Mediterranean salad. My husband had duck breast and we shared rhubarb pie. All of it was perfect. The chef came out and inquired about how things were. No full bar but wine selection was good."
249,Stephanie M.,2014-06-07,4.0,"We had a reservation, arrived a few minutes late, but they were very nice about it. The chef warned us that they were out of the salmon, in case that was a deal breaker. That was actually one of the meals we planned on ordering, but he told us about a few of their other meals and so we decided to stay. We chose to wait a few extra minutes for an outdoor table and had a great glass of Kenefick Sauvignon Blanc. Table was ready quickly and the setting was perfect. We shared the beet salad, pork chop, and spring pasta. All were delicious, as was the bottle of Tofanelli Charbono. We thought the price we paid for what we received was right on target. The service was impeccable."
250,DS H.,2013-06-07,1.0,"Food was good but can't recommend because the service and attitude of the management stood out as amongst the worst I have experienced. 

Admittedly their computers were down the night we visited but there was no excuse for the wait times and the flippant attitude we experienced.  We also were presented with the wrong bill which resulted in confrontational phone call the following day that completely soured our experience.  They got personal and aggressive for no apparent reason.

The cap was when I overheard one of the managers imply that most of the rest of the restaurants in Calistoga were not worth visiting.  Unprofessional and untrue.  There are too many other good restaurants in Calistoga and St. Helena to put up with this."
251,charlotte c.,2014-02-16,5.0,"I just left Calistoga Kitchen and felt the need to write this review as I just had the best Huevos Rancheros...ever! I am picky about food ingredients and this was made with the best. The presentation was incredible( sorry was so excited to try it, forgot to snap photo) and it had the perfect balance of flavor. Not your typical Huevos Rancheros smothered in cheese. In fact, this was a healthier, even tastier version. You will not find a greasy plate, just the right amount of everything. My friend had the breakfast sandwich that also looked incredible.  Love this place and cannot wait to come back!"
252,Bethany K.,2014-08-12,4.0,"Food was mostly delicious, pretty good service, a little expensive.

The tomato, basil, mozzarella appetizer was really good- tasted fresh and delicious, the flavors came together well, and was visually appealing.

The summer pasta was fresh and flavorful, but it felt like there was a little too much sauce.

For dessert, my friend and I split a chocolate cake. While the cake was good, it was barely thawed and still very cold.

Service was pretty good. We were walk-ins, and the staff was friendly. It did seem to take a long time for our food to arrive."
253,Torie K.,2014-07-09,1.0,The homemade veggie burger was tasteless and bland.  The service sucked and the prices way to high.
254,Marilyn Y.,2014-04-08,2.0,"The place looked cute and befitting to the Calistoga wine country atmosphere.  The menu was rather limited, but they were decent tasting.  Their lunch menu is small and people came by to check out the menu, 90% leave after looking at it.  I enjoyed my smoked salmon on baguette.  My husband had a burger, and he said it was good.  It was super special since it is a burger."
255,Shane S.,2015-04-17,5.0,"Calistoga is a quaint little town located about 20 miles north of Napa . It's famous for the hot springs and has a small Main Street in the center of town. Calistoga kitchen is nestled on the western edge and has a large neon ""Great Food"" sign to mark the spot . The new American cuisine is absolutely fantastic . Chef Rick does some amazing things with traditional fare . We had the rabbit cacciatore with Ragu sauce on paperdelle pasta . The rabbit and pasta were   well executed and the sauce was spot on to bring out the flavor of the rabbit . We also had the skirt steak on mashed potatoes which had a fantastic mushroom Cabernet sauce . My favorite was the thick cut pork chop! Cooked to a moist perfection this dish served with butternut squash was amazing !!  They even had a calvedos apple wine sauce which again was beautiful. The servings were nicely portioned .....not a just a small thimble of a meal . The rabbit , steak , and pork  were really done fantastic with the accompanying sauces perfecting the flavors of each dish. This was a 5 star  meal on a .5 mile street. Believe the ""Great Food"" neon sign !!"
256,angie g.,2013-12-10,5.0,"Very quaint and ""homey"" restaurant. Everything tasted very fresh. The sauces, the guacamole, the orange juice - all so fresh and tasty. I had huevos rancheros and it was one of the best ever. I highly recommend this eatery if you're ever in town."
257,Carlos G.,2014-03-09,5.0,Our waitress today was a short burnet girl. Who was extremely helpful and very knowledgeable. She made some excellent recomindations..we enjoyed our meal and will be returning when we return to the valley.
258,Conner B.,2013-05-27,1.0,"My fiance and I live in the Bay Area and frequently travel to wine country for the great views and restaurant scene. We stumbled on Calistoga Kitchen and loved how inviting the patio looked so we decided to have dinner. Unfortunately, the patio was the only inviting part of the evening.

We walked inside to get a table, of which there were plenty, and were promptly ignored by the server pouring drinks behind the bar area. Once we were noticed by another server, we were seated and received stale bread and butter too cold to spread. On a positive note, we liked that the wines available were local, although none were spectacular. While waiting for our server to take our order (the same woman who ignored us when we walked in) I couldn't help but feel that I was in a dining room in a nursing home (we decided to sit inside because it was getting a bit chilly). The decor seemed nice at first, but then it just looked cheap and somewhat institutional. The fact that the servers were all wearing jeans and sneakers didn't help. 

Finally our wonderful server came to take our order. We ordered the lobster salad and the arugula salad to start, and the pasta and the duck for our mains. The lobster was rubbery and not too fresh, and the whole salad tasted overwhelmingly of tarragon. The presentation was a little dated, too. The arugula salad was OK; it had wild morels but they were gritty. The main courses only reinforced the nursing home feel. Both were garnished with the same thing - not a great sign. The pasta had good flavor but that's about  it. The duck was very disappointing for one huge reason: it came sliced! Not only do I not have a beautiful duck breast in front of me, I also can't tell if they cooked the damn thing right. 

The service is poor, the food mediocre and uninspired, and the decor is cheap. If that weren't disappointing enough we had to sit and wait for our check while listening to ANOTHER of the owner's conversations. The guy is wearing a chef coat but has been milling around the dining room annoying other patrons all night. Thankfully he didn't stop by our table (although that's kind of a problem if he's talking to everyone else). 

We paid our bill graciously and decided we won't be returning. These guys are clearly trying to be more than they are, and it shows in every aspect of the business."
259,Eileen M.,2015-01-12,3.0,"It was pretty good, but the menu selection for brunch was somewhat limited. The brisket could have been more tender and I think brisket is better served with horseradish versus coarse mustard. The burger my mate had was delicious, however. Somewhat pricey, but service was pretty decent and the ambience was bright and clean."
260,Colleen J.,2013-05-28,3.0,We did the Sunday brunch over Memorial weekend.  Food was better than average and the service seemed fine to me.  Other reviews suggested otherwise.  The sunny patio was superb for soaking up some rays and people watching.  I'm giving 3 stars instead of 4 because I felt the prices were a little high for two plates and two mimosas (came to $60 not including tip).
261,Tortuga R.,2013-02-10,5.0,"We stumbled in to perhaps the best restaurant in Calistoga and felt very lucky.   The restaurant is in a small, remodeled home and is warm and charming.  The chef made a special plate that was not on the menu to accommodate my vegan husband.  Our food was delicious.  The wine recommendation suited us perfectly.  And the service was great.   The portions are on the small side, but we were well sated and perfectly satisfied with our entire experience."
262,Karina G.,2014-03-28,5.0,"Absolutely loved the food! Every bite was as delicious as the first. We can't wait to try their Sunday brunch. The service was superb, our waiter Troy was first class! The portions were perfectly sized, we left more than satisfied!"
263,Jeferson V.,2013-05-12,1.0,"Good reviews so we drove up here. However they turned us away even though it was still supposed to be ""open"". If you close at 2:30 just say so, don't say 3 if you're going to drive people away."
264,Steve J.,2014-09-04,2.0,"For a nearly empty place, this dinner took forever. Service was awful, steak frites was mediocre. Will not be back."
265,Alex B.,2013-11-17,4.0,"Excellent rib hash covered with two eggs over easy. Potatoes were cooked to perfection. Also, shared a roasted duck soup with wild mushrooms and quinoa which was really good too. Waiter forgot our silverware, but the manager and chef were very attentive and came up a number of times to make sure everything was good."
266,Patrick L.,2015-09-24,4.0,The lamb loin and smoked salmon salad were very good.  Service was fast and friendly.
267,Matt S.,2015-11-07,4.0,"Everyone enjoyed their lunch. The smoked chicken salad was great. Duck soup was good but a little salty. Smoked salmon was excellent, smoked to perfection. The beet salad was small but with a side of chicken it was just right and very tasty. The atmosphere was relaxing but a little cold. Service was excellent. Price is on par with the quality. We would recommend Calistoga Kitchen to friends."
268,James W.,2014-06-23,5.0,"OMG. Licked our plates clean! Started with the smoked salmon salad - some of the freshest lox style smoked salmon we have ever had.  For dinner we had the Salmon - crispy skin and risotto,  Fresh Papardelle pasta with mushrooms and peas. Absolutely an excellent dinner. Service exceptional, nothing to complain about."
269,Eli L.,2013-07-06,4.0,"We ordered the burger, omelet and BLT. All really enjoyed our food, particularly the heirloom tomatoes. Great choice of wines to pair with the food. However, the service was a little slow on the day we went, but still enjoyed our experience!"
270,Nikita M.,2013-08-24,5.0,Most amazing meal that I've had in a long time. My salmon was cooked perfectly and everyone at the table loved their entrées. Our wonderful waiter thankfully humored my slightly inebriated husband as he ranted about the wine that we brought. Hopefully this will become a once a week dinner stop.
271,A B.,2013-07-31,5.0,"Recently had a wonderful experience at this lovely restaurant. After 3 days of car travel and eating out of coolers, so relieved to find this little gem, esp since we are big fans of fresh and seasonal shared plates. We were pleasantly greeted by the (owner/chef?) Rick, and sat outside on a balmy evening, surrounded by white lights and flowers. Enjoyed the grilled peppers, gazpacho, avocado salad, fresh pasta w veggies, and peach &amp; blueberry cobbler - all very light, fresh and delicious! Received wonderful and attentive service from owners and our server. One other server did seem a little cranky and above it all so perhaps that is where others hit a snag? I would definitely recommend this place."
272,Madison M.,2015-05-18,5.0,Must try the burger with fried duck egg and cheese! I will come here again the next time in Napa area. The restaurant is small and no changing table for infants in restroom but there is a patio area and the food is awesome!
273,Drew P.,2014-10-25,1.0,"The hostess was the least accomodating hostess i have ever met.  The restaurant was empty when we arrived but she refused to give us a table on the patio.  Then she stuck us in the worst table in the back corner.  I've been to libraries that have better ambiance than this restaurant.  The service was mediocre, particularly for this price point.  The menu was very limited, but the food was pretty good.  Of course you should be able to get great food for that amount of money.  Needless to say my wife and I won't be back."
274,Alice S.,2013-08-16,4.0,"Stopped here after running a half marathon. It was a busy day at the restaurant. We had to wait quite awhile to get a server, but once we ordered, the food came quickly. One member of our group had an issue with her meal, but it was remedied quickly and very well. Overall, we had a very good experience!"
275,Gary E J.,2015-04-12,5.0,Excellent brunch. French toast was two huge slices of walnut cinnamon bread smothered in fresh fruit.  Sat at the counter and were entertained by the chef.
276,JoAnn B.,2013-07-25,5.0,"Great meal!  I was looking for something lighter, and the meal was exactly what I was looking for.  The gazpacho was puréed, but still had some crunch, and the quail was yummy.  For dessert, the peach crisp was the right amount of sweet.  Great wine selection as well."
277,Joseph H.,2015-08-14,2.0,"This is an average restaurant. My dish , baby back ribs, was not special at all and cost about twice what I normally pay back home in Austin. Having to ask each time I wanted a refill of my ice tea was annoying. I asked for a little herbs to mix with my bland olive oil . It came after I was finished with my bread. She said , oh well I'll just bring you more bread. When presented with the bill, there was a charge for that 2nd bread. A restaurant that charges for a piece of bread is out of line in the spirit of hospitality. To bring a 2nd piece with a smile and then put it on the bill is out of line. Good food but average, marginal service and a less than hospitable bread policy has me not returning there. Unfortunately the owner came to our table and he was a nice personable guy and the ambiance was nice as well . It just does not overcome  the rest."
278,Tom S.,2016-07-30,5.0,"Nice outdoor patio surrounded by interesting plants and lighting, although it is loud from street traffic near entrance to downtown Calistoga.  Service was friendly and positive, although a bit casual.  Plenty of good local wines by the glass to choose among.  We started with a salmon appetizer which was delicious and enough for the three of us to share.  Wife and daughter then shared the fresh watermelon salad, while as a duck fan I had to try the roasted duck soup.  Very good, large pieces of roasty duck with plenty of vegetables.  For dinner my wife had the rabbit cacciatore, and she loved the flavor as well as not having to deal with a lot of bones as in some rabbit preparations.  Daughter enjoyed the beef bolognese fresh pappardelle pasta dish, and I had one of the biggest and best pork chops of my life.  Not cheap, but a huge bone-in chop with smoky flavor.  Dessert was also expensive, think all choices $12, but we wanted one to share and it was worth the price.  It was cheesecake with ice cream, both were either restaurant or locally made, seemed like an unlikely combination but went together well and both were delicious.  A great place for a weekend dinner in Calistoga, especially if you enjoy sitting outside and watching the Lincoln Street traffic and don't mind a little noise."
279,Molly M.,2015-06-07,5.0,"Rick from Calistoga Kitchen catered a wedding at our home in Calistoga last night and the food was just outstanding and the service impeccable.  We had quite an international crowd and everyone raved about the food--it made a perfect evening in the Napa Valley even more perfect.  And Calistoga Kitchen is always a charming place to eat, inside or outside, in Calistoga and the food is always great."
280,E M.,2013-01-30,5.0,"Great quality ingredients, well prepared food and juices."
281,Rory F.,2013-09-22,1.0,RUDE...it has been a long time since I was treated so rudely at a restaurant. I was shocked by the hostess' demeanor and asked who the owner was. When she said she was a partner I just nodded and then asked for a menu to refer to. I wanted to book a party of twenty five at a future date but I will NEVER return to this restaurant. Go next door to The Calistoga Inn..and be treated like royalty.
282,Joanne L.,2015-03-09,5.0,"We drove into town and by chance, tried Calistoga Kitchen for dinner.  After a magnificent meal which we talked about all the next day, we made a reservation for the next night as well.  Only restaurant we ate at while in Calistoga and we wouldn't have done it differently.  You will enjoy it!"
283,Blake B.,2015-03-17,4.0,"The food was excellent. It's a bit pricey but a great place to go out for a nice dinner. We shared the apple crisp for dessert and we agreed it was the best we have ever had, fantastic! Due to the cost, probably wouldn't eat regularly but certainly will go back again."
284,Pat L.,2013-03-20,5.0,"Nice food, wonderful service and good value.  Even if we lied when making the reservation and said someone in the party was a foodie and critic, I think the service would have been the same.
Limited menu means that the details are precise and to the crazies seated next to us, when the omelet is stated to have a specific mix of ingredients, it is because that is what they purchased and planned to serve, so don't get all pissy and expect ""make your own omelet"" that you might find at larger establishments.  Sheesh."
285,Kathy F.,2014-07-20,5.0,"The Calistoga Kitchen is our favorite place to have a Friday lunch date. My husband and I try to go every Friday. Without exception, always the best food as well as service! We love Rick, who is hilarious, Rhen &amp; their staff. They help keep our 45 year marriage happy!"
286,Gregory L.,2013-11-24,5.0,"This is the restaurant to go to in Calistoga. You can skip most of the other places. GREAT food, friendly service, clean and comfortably modern atmosphere."
287,Ernest C.,2013-03-24,5.0,"Trying Calistoga Kitchen for breakfast, my wife and I both ordered an omelet-of-the day.  It was absolutely excellent--an omelet with seasoned teleme cheese, mushrooms, asparagus, and peas and nuggets of potato.  The omelet was cooked perfectly without scorching nor underdone.  The potatoes were very tender with a slight scent of onion and I think a bit of lemon.  The coffee was very good and freshly brewed.  Service was very good.  The price was very reasonable for a $13 omelet."
288,Dana A.,2012-07-02,5.0,"What a lovely place!  Food was great and reasonable, service efficient  and personal and the setting on the patio delightful."
289,Mary G.,2014-08-03,3.0,"large group on 8/2/14. fish was fishy, salad was not special, 16oz steak was raw by the bone. pork was good. service is a 2 star. crammed us in to tight, slow to serve or check up. will never  return.  sorry i don't like to be the bad guy"
290,John D.,2012-07-21,5.0,"First time lunch today. Was expecting all veggie based on hearing about the healthy juices and smoothies, but ordered a special lamb burger for $11. Delicious lamb, toasted bun, goat cheese (my choice), great pickles, local tomato slices, yogurt mint side, small green salad. Partner had the house made veggie burger and really liked it.   Happy friendly staff and good place to hang out."
291,David B.,2011-04-17,5.0,"I tend to spend spring break week in the Napa Valley, particularly in Calistoga and the food and wine up there just seems to get better every year with one exception, breakfast. You only have to read the San Francisco Chronicle's annual top 100 restaurants and see how many Napa names there are on the list (French Laundry anyone?) but these places aren't going to serve you breakfast. Maybe its because after a day of wine tasting and a knockout dinner you really don't feel like it, but there has to be a reason. Now I'm not saying there aren't places to go, there are, but unfortunately most are really just a step up from Denny's (the now defunct Gordon's was an exception) and despite some long waits you will be mightily disappointed. I'm not going to name names but there are long established places on the main drags of St Helena and Calistoga to avoid. However i am delighted to report a newcomer in Calistoga that could change the game if people get to know about the Calistoga Kitchen. In the spirit of full disclosure I know the chef (Rick) through his catering gigs at various big wineries but I think its clear that he is bringing a new level of effort to what has been a throwaway meal in Napa. Getting to the food its a limited menu which is a pointer to someone caring about the ingredients but its got the classics and they are beautifully executed. I am a huge Huevos Rancheros fan and this version was not piled with salsa, cheap cheese and black beans, just 2 very tasty local eggs, some cheese, guacamole, onions, black beans under the tortilla and a little sour cream. Very tasty and I'm going back. The coffee was good, there is outdoor seating and they even have a Schramsberg mimosa for $10 for goodness sake! 

Lets try to get breakfast out of the hole its in and vote with your feet."
292,T J.,2011-02-16,5.0,"Great brunch,  I hope they keep it going.  Very low key,  excellent food and I love the duck hash.  Blueberry blintzes are great,  sandwich was awesome and no corkage!!  Great local hangout.  BTW  if you are able to hook into a supper club meal,  another fabulous experience."
